longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-122.25,37.49,43,2607,477.0,1225,461,4.224,349600,NEAR OCEAN
-122.25,37.49,40,2709,521.0,1156,510,4.6366,395500,NEAR OCEAN
-122.25,37.49,44,4420,743.0,1790,735,6.142,394700,NEAR OCEAN
-122.26,37.5,44,6983,1131.0,2818,1115,5.6271,374800,NEAR OCEAN
-122.28,37.51,33,4719,,1980,757,6.1064,405000,NEAR OCEAN
-122.28,37.5,33,6499,998.0,2694,957,7.4787,431300,NEAR OCEAN
-122.28,37.49,25,7335,1157.0,2626,1049,6.5475,500001,NEAR OCEAN
-122.28,37.49,29,4148,635.0,1638,627,6.912,457200,NEAR OCEAN
-122.27,37.48,26,3542,507.0,1392,524,8.5184,500001,NEAR OCEAN
-122.26,37.48,34,4453,682.0,1805,672,5.6038,451300,NEAR OCEAN
-122.29,37.48,15,5480,892.0,2009,831,7.4678,500001,NEAR OCEAN
-122.27,37.47,44,3022,473.0,1235,477,6.7058,495900,NEAR OCEAN
-122.26,37.46,26,5067,750.0,1996,728,7.0001,500001,NEAR OCEAN
-122.28,37.47,44,863,114.0,281,99,6.8879,500001,NEAR OCEAN
-122.24,37.47,41,1183,203.0,455,171,5.1071,314100,NEAR OCEAN
-122.25,37.48,37,3507,569.0,1663,608,5.0863,440300,NEAR OCEAN
-122.24,37.47,40,1504,270.0,689,287,6.1244,308800,NEAR OCEAN
-122.25,37.47,38,645,124.0,265,103,5.4688,305000,NEAR OCEAN
-122.25,37.47,35,3183,515.0,1313,487,5.9062,383200,NEAR OCEAN
-122.25,37.48,45,2743,390.0,974,400,7.1621,500001,NEAR OCEAN
-122.24,37.48,45,4126,696.0,1722,668,4.8966,362100,NEAR OCEAN
-122.24,37.48,40,4459,1027.0,2080,982,3.5322,361900,NEAR OCEAN
-122.24,37.48,47,2423,407.0,1010,407,6.2154,362700,NEAR OCEAN
-122.24,37.49,30,2956,590.0,1191,594,3.7463,427600,NEAR OCEAN
-122.24,37.49,38,4105,950.0,2561,909,3.8684,265600,NEAR OCEAN
-122.23,37.49,11,840,329.0,1338,345,2.3333,241700,NEAR OCEAN
-122.22,37.48,47,2570,783.0,3107,724,2.8058,229500,NEAR OCEAN
-122.22,37.48,34,1541,584.0,1564,558,2.56,250000,NEAR OCEAN
-122.24,37.49,19,322,112.0,191,102,2.5833,500001,NEAR OCEAN
-122.21,37.47,33,1266,415.0,1991,334,2.92,202800,NEAR OCEAN
-122.21,37.47,26,1777,555.0,1966,497,3.0472,211000,NEAR OCEAN
-122.21,37.47,43,733,162.0,497,175,3.2708,255300,NEAR OCEAN
-122.22,37.47,23,7740,1943.0,4124,1743,3.3268,322800,NEAR OCEAN
-122.22,37.47,35,367,113.0,398,109,2.5,166700,NEAR OCEAN
-122.22,37.47,28,5956,1612.0,3571,1549,3.1864,272800,NEAR OCEAN
-122.23,37.48,33,3108,805.0,1895,717,3.3015,267700,NEAR OCEAN
-122.23,37.47,39,5264,1259.0,3057,1265,3.623,276600,NEAR OCEAN
-122.23,37.48,38,1578,399.0,879,388,2.7969,298400,NEAR OCEAN
-122.24,37.47,35,2283,491.0,1148,436,4.5556,318600,NEAR OCEAN
-122.24,37.47,36,2021,433.0,1117,432,3.929,303100,NEAR OCEAN
-122.23,37.46,33,2643,464.0,1015,427,4.2232,363700,NEAR OCEAN
-122.23,37.46,26,4670,1039.0,2103,933,4.4167,333800,NEAR OCEAN
-122.25,37.46,33,6841,950.0,2681,980,7.1088,443300,NEAR OCEAN
-122.24,37.46,36,4686,781.0,2254,845,6.1043,343500,NEAR OCEAN
-122.26,37.45,17,2742,441.0,986,421,5.9285,496000,NEAR OCEAN
-122.23,37.46,36,6090,1057.0,3081,1075,5.6629,343600,NEAR OCEAN
-122.22,37.46,37,2586,495.0,1208,502,4.3214,342700,NEAR OCEAN
-122.23,37.45,34,4177,723.0,1586,660,5.0457,395100,NEAR OCEAN
-122.23,37.45,29,1617,235.0,758,246,7.7932,469900,NEAR OCEAN
-122.22,37.46,13,2888,546.0,1182,504,6.0255,409300,NEAR OCEAN
-122.2,37.46,40,1723,208.0,976,209,9.8892,500001,NEAR OCEAN
-122.2,37.44,31,2328,270.0,722,247,15.0001,500001,NEAR OCEAN
-122.22,37.44,32,4281,501.0,1318,484,15.0001,500001,NEAR OCEAN
-122.21,37.46,48,2560,322.0,921,301,10.8758,500001,NEAR OCEAN
-122.21,37.46,40,1777,207.0,577,207,15.0001,500001,NEAR OCEAN
-122.19,37.45,18,1636,414.0,853,439,5.1032,464600,NEAR OCEAN
-122.18,37.44,44,2237,347.0,948,346,8.2436,500001,NEAR OCEAN
-122.19,37.44,38,3383,456.0,1203,465,9.3198,500001,NEAR OCEAN
-122.19,37.44,39,4402,618.0,1616,631,8.9955,500001,NEAR OCEAN
-122.2,37.43,38,3626,528.0,1350,532,7.3681,500001,NEAR OCEAN
-122.21,37.44,35,1140,193.0,486,199,4.6908,500001,NEAR OCEAN
-122.2,37.43,40,2223,412.0,1050,417,5.2421,444500,NEAR OCEAN
-122.19,37.43,39,2392,420.0,937,406,6.6136,472800,NEAR OCEAN
-122.2,37.43,22,3294,744.0,1337,655,5.2391,500001,NEAR OCEAN
-122.21,37.43,33,1606,254.0,727,271,8.6963,500001,NEAR OCEAN
-122.21,37.43,23,5741,1012.0,1843,888,5.7211,500001,NEAR OCEAN
-122.23,37.42,16,1945,320.0,512,300,7.4542,500001,NEAR OCEAN
-122.19,37.42,47,932,167.0,295,116,8.4375,500001,NEAR OCEAN
-122.21,37.43,20,975,134.0,324,146,9.7796,500001,NEAR OCEAN
-122.21,37.42,28,564,72.0,191,79,11.9666,500001,NEAR OCEAN
-122.2,37.4,37,1296,194.0,540,192,8.2782,500001,NEAR OCEAN
-122.2,37.4,30,2612,338.0,980,324,10.0481,500001,NEAR OCEAN
-122.21,37.38,28,4518,578.0,1489,559,11.3176,500001,NEAR OCEAN
-122.21,37.37,34,1476,217.0,613,223,8.2883,500001,NEAR OCEAN
-122.22,37.37,26,440,202.0,322,218,5.1831,350000,NEAR OCEAN
-122.22,37.36,34,1559,243.0,600,242,8.7382,500001,NEAR OCEAN
-122.22,37.4,32,2297,287.0,814,283,15.0001,500001,NEAR OCEAN
-122.25,37.45,34,2999,365.0,927,369,10.2811,500001,NEAR OCEAN
-122.27,37.45,41,830,136.0,353,153,6.3824,500001,NEAR OCEAN
-122.24,37.43,36,2410,361.0,934,377,7.652,500001,NEAR OCEAN
-122.27,37.43,33,1601,223.0,629,215,15.0001,500001,NEAR OCEAN
-122.25,37.39,33,370,42.0,153,53,10.6514,500001,NEAR OCEAN
-122.26,37.38,28,1103,164.0,415,154,7.8633,500001,NEAR OCEAN
-122.29,37.41,30,6373,854.0,2149,798,10.6868,500001,NEAR OCEAN
-122.46,37.51,23,949,151.0,399,149,5.6286,411300,NEAR OCEAN
-122.47,37.5,18,2297,416.0,1086,381,4.875,334600,NEAR OCEAN
-122.47,37.5,25,950,259.0,404,195,3.1937,319200,NEAR OCEAN
-122.48,37.51,22,1564,278.0,761,270,4.7578,318500,NEAR OCEAN
-122.47,37.51,15,4974,764.0,2222,774,6.7606,364300,NEAR OCEAN
-122.44,37.52,16,7077,1179.0,3502,1148,5.9919,345100,NEAR OCEAN
-122.53,37.5,19,4768,807.0,2199,805,6.1896,331100,NEAR OCEAN
-122.49,37.54,15,3456,545.0,1527,535,6.3256,368000,NEAR OCEAN
-122.51,37.53,17,1574,262.0,672,241,7.2929,355800,NEAR OCEAN
-122.5,37.51,11,749,137.0,355,124,8.2364,371800,NEAR OCEAN
-122.49,37.5,21,1209,309.0,801,259,4.5625,500000,NEAR OCEAN
-122.43,37.43,17,11999,2249.0,5467,1989,4.8405,354300,NEAR OCEAN
-122.34,37.46,21,1799,293.0,576,277,7.439,500001,NEAR OCEAN
-122.38,37.34,33,1054,209.0,400,161,7.7773,456300,NEAR OCEAN
-122.33,37.39,52,573,102.0,232,92,6.2263,500001,NEAR OCEAN
-122.27,37.32,37,2607,534.0,1346,507,5.3951,277700,NEAR OCEAN
-122.27,37.24,30,2762,593.0,1581,502,5.1002,319400,NEAR OCEAN
-122.38,37.18,52,1746,315.0,941,220,3.3047,286100,NEAR OCEAN
-119.77,34.44,24,5652,1313.0,2312,1294,2.4717,295300,NEAR OCEAN
-119.78,34.45,9,1830,353.0,1515,220,4.2109,450000,NEAR OCEAN
-119.79,34.45,24,2746,433.0,1076,380,5.8635,348700,NEAR OCEAN
-119.75,34.45,26,3578,677.0,1504,618,4.1375,395000,NEAR OCEAN
-119.75,34.44,28,1080,298.0,524,251,1.8432,327300,NEAR OCEAN
-119.76,34.44,28,1985,582.0,1092,548,2.4701,290900,NEAR OCEAN
-119.75,34.45,6,2864,,1404,603,5.5073,263800,NEAR OCEAN
-119.78,34.48,21,2377,322.0,1007,328,7.9248,500001,NEAR OCEAN
-119.78,34.45,23,2077,306.0,705,256,6.4744,500001,NEAR OCEAN
-119.73,34.44,38,1729,,801,395,3.1364,357500,NEAR OCEAN
-119.73,34.43,35,2703,654.0,1383,631,4.5278,340400,NEAR OCEAN
-119.74,34.44,26,4257,1031.0,1861,950,3.4047,294500,NEAR OCEAN
-119.73,34.44,48,2114,390.0,973,367,4.8021,351100,NEAR OCEAN
-119.74,34.44,27,1251,282.0,503,283,2.8,353000,NEAR OCEAN
-119.7,34.41,52,1526,458.0,1633,449,2.2069,226500,NEAR OCEAN
-119.72,34.42,37,1635,427.0,1027,408,3.5905,264700,NEAR OCEAN
-119.72,34.42,31,1524,383.0,1257,398,2.6019,250000,NEAR OCEAN
-119.72,34.42,49,1610,370.0,961,351,2.6983,260100,NEAR OCEAN
-119.72,34.42,52,1759,387.0,980,402,4.0125,261000,NEAR OCEAN
-119.71,34.41,31,1034,319.0,997,308,2.6538,231800,NEAR OCEAN
-119.73,34.35,20,1648,319.0,905,307,4.375,335200,NEAR OCEAN
-119.71,34.36,34,1706,276.0,628,243,4.1842,364000,NEAR OCEAN
-119.7,34.36,35,1604,334.0,904,337,4.7411,336400,NEAR OCEAN
-119.71,34.4,36,1846,358.0,748,329,4.2283,326800,NEAR OCEAN
-119.7,34.4,25,1858,493.0,865,460,3.0938,312500,NEAR OCEAN
-119.72,34.41,35,871,145.0,354,154,4.3214,341800,NEAR OCEAN
-119.71,34.4,27,3782,771.0,1742,751,4.0451,395100,NEAR OCEAN
-119.71,34.41,18,1225,317.0,694,306,3.6823,255000,NEAR OCEAN
-119.7,34.41,19,1215,360.0,1349,423,2.6607,226500,NEAR OCEAN
-119.7,34.41,19,2086,575.0,1701,530,2.8042,236100,NEAR OCEAN
-119.69,34.38,39,1383,459.0,677,362,2.25,281300,NEAR OCEAN
-119.75,34.43,23,2982,837.0,1317,787,3.3776,283200,NEAR OCEAN
-119.74,34.43,26,3119,562.0,1459,562,5.0434,340400,NEAR OCEAN
-119.75,34.4,31,1997,299.0,826,301,6.8927,500001,NEAR OCEAN
-119.73,34.43,27,1448,404.0,978,338,2.303,261000,NEAR OCEAN
-119.73,34.42,23,1364,227.0,638,238,5.3279,413900,NEAR OCEAN
-119.73,34.42,25,2024,312.0,907,335,5.4127,392800,NEAR OCEAN
-119.72,34.41,35,1853,375.0,878,338,4.9044,335300,NEAR OCEAN
-119.74,34.41,30,2365,417.0,1053,409,5.5959,346200,NEAR OCEAN
-119.73,34.41,29,1769,297.0,703,269,4.4375,350000,NEAR OCEAN
-119.72,34.41,26,1648,378.0,954,405,3.2895,335000,NEAR OCEAN
-119.74,34.35,34,1664,292.0,705,257,5.0,329400,NEAR OCEAN
-119.74,34.38,32,1479,287.0,830,288,5.345,322600,NEAR OCEAN
-119.51,34.4,24,3422,596.0,1763,601,5.2039,301300,NEAR OCEAN
-119.51,34.4,15,1112,256.0,411,245,2.0625,314300,NEAR OCEAN
-119.52,34.39,23,1414,365.0,889,345,2.6397,250000,NEAR OCEAN
-119.51,34.39,32,1921,394.0,951,334,3.233,346000,NEAR OCEAN
-119.52,34.4,20,1834,477.0,1305,417,3.2125,251000,NEAR OCEAN
-119.53,34.38,22,2323,727.0,1301,478,2.7864,300000,NEAR OCEAN
-119.5,34.35,39,308,38.0,59,21,11.7794,500001,NEAR OCEAN
-119.49,34.39,17,4617,982.0,2303,923,3.9224,230600,NEAR OCEAN
-120.18,34.62,25,1337,219.0,671,225,3.1912,226400,NEAR OCEAN
-120.2,34.63,14,2647,515.0,1487,488,4.4519,227900,NEAR OCEAN
-120.2,34.61,15,2958,690.0,1348,617,3.8582,215200,NEAR OCEAN
-120.13,34.63,11,2137,339.0,916,338,5.5221,394900,NEAR OCEAN
-120.12,34.6,10,2426,426.0,966,419,5.5106,290900,NEAR OCEAN
-120.14,34.6,22,2136,465.0,1143,409,2.9479,243100,NEAR OCEAN
-120.16,34.61,17,921,189.0,434,219,3.0185,500001,NEAR OCEAN
-120.14,34.59,9,2536,499.0,832,385,2.5743,309800,NEAR OCEAN
-120.14,34.59,24,1601,282.0,731,285,4.2026,259800,NEAR OCEAN
-120.04,34.72,13,3942,585.0,1542,515,6.6054,500001,NEAR OCEAN
-120.11,34.66,18,1348,238.0,631,247,5.3154,289400,NEAR OCEAN
-120.08,34.64,18,2375,429.0,1048,369,4.2222,375000,NEAR OCEAN
-120.08,34.62,11,3478,588.0,1693,582,4.6554,272300,NEAR OCEAN
-120.09,34.62,18,2708,382.0,988,359,5.5194,367000,NEAR OCEAN
-120.11,34.62,16,2943,394.0,959,359,6.2094,440000,NEAR OCEAN
-120.09,34.61,11,586,125.0,317,74,2.8906,84400,NEAR OCEAN
-120.08,34.59,24,1874,319.0,820,315,5.1909,390200,NEAR OCEAN
-120.01,34.54,30,2992,609.0,1288,465,3.9375,292900,NEAR OCEAN
-120.45,34.86,23,3415,778.0,1492,633,2.2791,114800,NEAR OCEAN
-120.57,34.96,27,1401,294.0,1306,286,2.5809,83200,NEAR OCEAN
-120.57,34.96,38,1145,297.0,1107,296,2.1776,89100,NEAR OCEAN
-120.64,34.97,5,2090,469.0,1911,482,2.4318,86100,NEAR OCEAN
-120.6,34.91,44,711,140.0,384,116,2.1094,73800,NEAR OCEAN
-120.59,34.7,29,17738,3114.0,12427,2826,2.7377,28300,NEAR OCEAN
-120.48,34.7,26,3069,518.0,1524,539,4.3162,136400,NEAR OCEAN
-120.46,34.64,11,562,164.0,504,147,2.0161,118800,NEAR OCEAN
-120.46,34.65,22,1298,358.0,1272,363,1.6488,117500,NEAR OCEAN
-120.46,34.64,26,2364,604.0,1520,529,1.9444,129400,NEAR OCEAN
-120.47,34.64,8,2482,586.0,1427,540,3.071,120400,NEAR OCEAN
-120.47,34.65,31,1438,320.0,816,270,2.4583,128100,NEAR OCEAN
-120.46,34.64,16,686,217.0,614,200,0.8106,83300,NEAR OCEAN
-120.44,34.64,8,787,126.0,446,133,4.6023,163400,NEAR OCEAN
-120.45,34.64,30,2330,422.0,1255,449,3.8512,134600,NEAR OCEAN
-120.45,34.64,27,2696,622.0,1322,543,3.0352,135400,NEAR OCEAN
-120.45,34.64,40,1051,235.0,574,201,2.0865,111500,NEAR OCEAN
-120.46,34.65,10,2143,593.0,1167,548,2.0819,103300,NEAR OCEAN
-120.46,34.65,14,885,223.0,533,224,2.5966,109300,NEAR OCEAN
-120.47,34.65,32,2193,430.0,1074,377,2.3333,130200,NEAR OCEAN
-120.47,34.65,16,2549,428.0,1486,432,4.2875,150700,NEAR OCEAN
-120.45,34.65,27,2253,382.0,1197,384,3.3203,134700,NEAR OCEAN
-120.44,34.65,30,2265,512.0,1402,471,1.975,134000,NEAR OCEAN
-120.45,34.65,27,2215,578.0,1544,527,1.9257,135300,NEAR OCEAN
-120.45,34.65,21,1182,243.0,733,251,3.1442,131600,NEAR OCEAN
-120.45,34.65,25,980,276.0,896,245,2.0,87500,NEAR OCEAN
-120.46,34.63,48,1408,301.0,682,279,2.9271,146600,NEAR OCEAN
-120.46,34.64,37,1697,334.0,740,272,2.3804,148000,NEAR OCEAN
-120.47,34.64,16,1912,406.0,1009,417,3.4063,138000,NEAR OCEAN
-120.45,34.64,17,1226,277.0,484,224,3.2167,112500,NEAR OCEAN
-120.45,34.64,34,2571,499.0,1105,451,3.7778,150000,NEAR OCEAN
-120.45,34.63,32,1840,309.0,828,333,4.5486,172400,NEAR OCEAN
-120.44,34.66,22,3231,549.0,1739,581,4.5417,142400,NEAR OCEAN
-120.45,34.66,7,3329,504.0,1462,452,4.7875,198300,NEAR OCEAN
-120.46,34.66,5,2904,702.0,1302,618,3.0081,135200,NEAR OCEAN
-120.47,34.66,4,3376,525.0,1684,535,4.9237,166600,NEAR OCEAN
-120.39,34.52,40,2162,395.0,1010,332,2.5667,239300,NEAR OCEAN
-120.48,34.66,4,1897,331.0,915,336,4.1563,172600,NEAR OCEAN
-120.48,34.65,26,1933,316.0,1001,319,4.4628,134400,NEAR OCEAN
-120.45,34.63,25,2445,368.0,983,363,4.9286,180100,NEAR OCEAN
-120.47,34.63,23,2441,463.0,1392,434,3.7917,142200,NEAR OCEAN
-120.46,34.74,15,2185,386.0,827,336,5.3765,223100,NEAR OCEAN
-120.45,34.71,21,1868,268.0,522,255,6.4678,249300,NEAR OCEAN
-120.46,34.71,17,2830,430.0,1035,416,4.9292,207200,NEAR OCEAN
-120.47,34.7,24,2387,385.0,1051,382,4.4595,152700,NEAR OCEAN
-120.47,34.71,21,2535,383.0,1012,368,5.6177,183800,NEAR OCEAN
-120.37,34.69,18,1868,315.0,747,265,4.7946,290600,NEAR OCEAN
-120.43,34.7,26,2353,389.0,1420,389,3.87,125800,NEAR OCEAN
-120.43,34.69,33,2054,373.0,1067,358,3.6023,128300,NEAR OCEAN
-120.44,34.68,6,2187,277.0,697,273,6.2685,307400,NEAR OCEAN
-119.86,34.42,23,1450,642.0,1258,607,1.179,225000,NEAR OCEAN
-119.88,34.4,25,2741,623.0,2272,624,2.2647,216700,NEAR OCEAN
-119.85,34.4,14,2307,650.0,5723,615,2.1652,37500,NEAR OCEAN
-119.88,34.43,14,2472,685.0,1292,621,3.3026,229500,NEAR OCEAN
-119.88,34.43,16,1734,365.0,962,391,4.4777,282500,NEAR OCEAN
-119.88,34.43,16,2206,541.0,1227,554,3.75,223100,NEAR OCEAN
-119.88,34.42,22,2367,492.0,1333,488,3.6304,312200,NEAR OCEAN
-119.91,34.4,24,2001,365.0,1170,330,6.0992,268800,NEAR OCEAN
-119.83,34.45,24,2168,373.0,934,366,5.4197,280900,NEAR OCEAN
-119.84,34.44,28,977,162.0,537,159,4.2404,274300,NEAR OCEAN
-119.84,34.45,26,4424,616.0,1839,601,6.3654,331200,NEAR OCEAN
-119.85,34.44,28,1765,301.0,1173,297,6.0256,276800,NEAR OCEAN
-119.81,34.47,26,4382,618.0,1728,587,7.4734,432200,NEAR OCEAN
-119.81,34.46,22,3488,452.0,1479,458,7.1687,384400,NEAR OCEAN
-119.85,34.48,23,1915,277.0,724,267,6.2987,348200,NEAR OCEAN
-119.88,34.44,27,4724,793.0,2394,738,5.5954,261400,NEAR OCEAN
-119.89,34.44,25,2786,470.0,1669,462,5.5184,268300,NEAR OCEAN
-119.89,34.44,25,3160,507.0,1514,523,5.0767,271200,NEAR OCEAN
-119.92,34.44,17,2143,324.0,1073,330,6.0321,402600,NEAR OCEAN
-120.05,34.47,21,1241,248.0,746,211,3.8056,425000,NEAR OCEAN
-119.86,34.38,28,1062,309.0,1058,305,1.5071,316700,NEAR OCEAN
-119.86,34.41,24,1576,580.0,1630,531,1.24,325000,NEAR OCEAN
-119.86,34.38,26,1626,375.0,1580,359,2.1471,187500,NEAR OCEAN
-119.81,34.45,24,3678,567.0,1554,570,6.5173,334000,NEAR OCEAN
-119.81,34.44,23,3172,588.0,1467,559,4.6806,288900,NEAR OCEAN
-119.82,34.45,24,3592,533.0,1683,528,6.7247,333800,NEAR OCEAN
-119.83,34.44,26,1739,402.0,599,368,3.0875,198400,NEAR OCEAN
-119.82,34.44,22,2239,475.0,1016,434,4.875,295400,NEAR OCEAN
-119.81,34.44,14,961,305.0,662,286,3.2115,206300,NEAR OCEAN
-119.82,34.43,15,1482,345.0,669,379,3.0773,112500,NEAR OCEAN
-119.82,34.44,16,1414,463.0,793,439,3.6034,150000,NEAR OCEAN
-119.82,34.44,28,1992,531.0,1622,509,2.7689,228200,NEAR OCEAN
-119.83,34.44,35,796,281.0,567,257,2.1389,260000,NEAR OCEAN
-119.83,34.43,31,798,346.0,699,301,2.1417,205000,NEAR OCEAN
-119.77,34.43,22,2552,443.0,1066,424,5.1271,342500,NEAR OCEAN
-119.77,34.43,28,3318,441.0,1604,404,9.7821,500001,NEAR OCEAN
-119.79,34.4,20,3104,415.0,1061,380,9.6885,500001,NEAR OCEAN
-119.8,34.44,27,2674,419.0,1176,416,5.0294,280200,NEAR OCEAN
-119.8,34.43,27,3143,537.0,1760,570,4.6957,271500,NEAR OCEAN
-119.8,34.43,22,2845,500.0,1456,454,5.6604,276400,NEAR OCEAN
-119.79,34.44,25,1479,314.0,977,309,4.1797,271800,NEAR OCEAN
-119.78,34.44,28,2864,495.0,1364,482,4.835,353400,NEAR OCEAN
-119.79,34.43,26,3611,563.0,2089,540,5.1615,276200,NEAR OCEAN
-122.16,37.42,34,4448,610.0,2571,581,11.0492,500001,NEAR OCEAN
-122.17,37.43,24,3924,1142.0,7174,950,4.0972,387500,NEAR OCEAN
-122.18,37.41,21,1034,117.0,323,117,10.7237,500001,NEAR OCEAN
-122.0,37.0,16,32,4.0,36,5,2.625,137500,NEAR OCEAN
-122.01,36.99,29,227,45.0,112,41,6.4469,271400,NEAR OCEAN
-122.01,36.99,28,1321,240.0,652,239,4.9808,263100,NEAR OCEAN
-121.99,36.99,29,3119,507.0,1476,487,5.8123,281500,NEAR OCEAN
-121.99,36.98,40,1104,224.0,669,215,4.3409,256300,NEAR OCEAN
-122.0,36.98,43,1636,324.0,792,325,3.5562,239200,NEAR OCEAN
-122.01,36.99,41,2548,508.0,1290,488,3.6902,233000,NEAR OCEAN
-122.01,36.98,47,1250,249.0,607,234,4.0417,265300,NEAR OCEAN
-122.02,36.99,30,2156,487.0,1023,458,2.7875,245000,NEAR OCEAN
-122.02,36.98,21,1484,394.0,984,380,2.1734,187500,NEAR OCEAN
-122.02,36.98,44,1153,238.0,657,219,3.2368,212500,NEAR OCEAN
-122.04,36.98,35,2155,355.0,866,335,5.6188,404700,NEAR OCEAN
-122.04,36.98,33,797,125.0,385,133,6.7974,367600,NEAR OCEAN
-122.04,36.97,30,2695,424.0,1098,420,5.3972,362300,NEAR OCEAN
-122.06,37.0,14,1547,374.0,4731,348,2.4732,131300,NEAR OCEAN
-122.05,36.97,20,2428,473.0,1145,454,3.6797,263800,NEAR OCEAN
-122.05,36.97,16,3363,611.0,1603,556,4.2542,294100,NEAR OCEAN
-122.06,36.98,15,3385,669.0,1571,615,4.2254,320900,NEAR OCEAN
-122.04,36.98,51,1076,206.0,495,201,2.9286,258300,NEAR OCEAN
-122.04,36.97,45,1302,245.0,621,258,5.1806,266400,NEAR OCEAN
-122.04,36.97,52,1901,335.0,955,301,3.8259,253100,NEAR OCEAN
-122.04,36.97,49,792,136.0,331,137,5.2128,238600,NEAR OCEAN
-122.04,36.96,44,1294,269.0,645,259,3.2437,223900,NEAR OCEAN
-122.03,36.98,37,2817,716.0,1341,662,2.1553,255400,NEAR OCEAN
-122.01,36.98,47,2403,517.0,1144,455,2.5954,229400,NEAR OCEAN
-122.02,36.98,35,1053,263.0,552,237,2.7125,217500,NEAR OCEAN
-122.02,36.98,21,607,155.0,226,136,1.9063,166700,NEAR OCEAN
-122.02,36.97,29,2568,747.0,1743,659,1.9286,195300,NEAR OCEAN
-122.01,36.97,43,2162,509.0,1208,464,2.5417,260900,NEAR OCEAN
-122.01,36.97,52,920,202.0,525,264,2.9444,232800,NEAR OCEAN
-122.01,36.97,35,1605,392.0,743,382,2.5368,240000,NEAR OCEAN
-122.0,36.98,20,2502,454.0,981,399,4.3,275000,NEAR OCEAN
-122.01,36.98,27,2820,730.0,1511,745,2.589,242400,NEAR OCEAN
-122.0,36.97,30,1029,242.0,753,249,3.1205,240500,NEAR OCEAN
-122.0,36.93,51,1616,374.0,608,302,3.1932,400000,NEAR OCEAN
-122.01,36.95,52,1217,325.0,508,237,2.0547,326700,NEAR OCEAN
-122.03,36.97,51,924,232.0,488,228,2.1964,234400,NEAR OCEAN
-122.03,36.97,36,337,69.0,223,68,3.2404,225000,NEAR OCEAN
-122.03,36.97,52,403,72.0,200,73,1.6923,262500,NEAR OCEAN
-122.04,36.97,40,1193,227.0,570,204,4.4659,237500,NEAR OCEAN
-122.03,36.96,18,2677,785.0,1391,656,2.5067,232600,NEAR OCEAN
-122.02,36.97,44,594,169.0,325,139,1.1552,250000,NEAR OCEAN
-122.02,36.97,39,2124,661.0,1365,606,1.6642,281300,NEAR OCEAN
-122.02,36.96,52,775,305.0,1054,305,2.0172,112500,NEAR OCEAN
-122.03,36.96,40,584,126.0,316,139,3.5938,243500,NEAR OCEAN
-122.03,36.96,28,1607,421.0,926,385,2.425,216100,NEAR OCEAN
-122.04,36.96,32,1438,306.0,802,293,4.1964,202000,NEAR OCEAN
-122.04,36.96,42,538,107.0,200,104,2.1667,196400,NEAR OCEAN
-122.04,36.96,42,1149,264.0,703,232,2.5865,206400,NEAR OCEAN
-122.03,36.96,32,2182,406.0,1122,370,3.52,284200,NEAR OCEAN
-122.04,36.95,36,1862,364.0,1080,364,4.4567,263800,NEAR OCEAN
-122.01,36.91,19,691,191.0,324,167,3.1312,388500,NEAR OCEAN
-122.05,36.96,30,971,185.0,644,173,4.2045,226500,NEAR OCEAN
-122.06,36.96,52,65,17.0,24,10,4.5,258300,NEAR OCEAN
-122.05,36.87,18,2232,440.0,1091,458,3.8269,276000,NEAR OCEAN
-122.04,36.95,27,1987,374.0,961,343,3.9667,265800,NEAR OCEAN
-122.04,37.0,52,3365,644.0,796,333,2.9712,116600,NEAR OCEAN
-122.25,37.08,20,1201,282.0,601,234,2.5556,177500,NEAR OCEAN
-122.14,37.08,18,2420,439.0,1278,416,5.2101,334000,NEAR OCEAN
-122.11,37.05,18,3337,549.0,1449,519,5.1412,315800,NEAR OCEAN
-122.13,36.97,27,991,194.0,543,155,4.7188,350000,NEAR OCEAN
-122.07,37.13,26,1127,199.0,543,199,4.9792,240000,NEAR OCEAN
-122.09,37.09,46,695,136.0,408,148,3.9408,222600,NEAR OCEAN
-122.09,37.11,32,2637,489.0,1031,410,3.6474,231600,NEAR OCEAN
-122.12,37.09,36,1397,289.0,661,243,4.125,239600,NEAR OCEAN
-122.09,37.07,33,3581,734.0,1780,663,4.3429,214300,NEAR OCEAN
-122.08,37.08,35,1541,297.0,791,277,4.425,204800,NEAR OCEAN
-122.16,37.17,35,6422,1380.0,2755,1064,5.0165,202300,NEAR OCEAN
-122.12,37.12,51,2419,485.0,1078,435,2.7933,206900,NEAR OCEAN
-122.18,37.15,17,1457,289.0,591,235,5.5785,284100,NEAR OCEAN
-122.12,37.16,32,1602,317.0,752,275,5.1664,185100,NEAR OCEAN
-122.1,37.19,18,808,136.0,420,145,7.1831,273300,NEAR OCEAN
-122.08,37.15,23,506,96.0,264,89,7.1366,273900,NEAR OCEAN
-122.11,37.11,46,1993,404.0,850,327,5.208,206800,NEAR OCEAN
-122.11,37.14,29,3201,640.0,1722,570,4.4597,204100,NEAR OCEAN
-122.13,37.15,39,2854,613.0,1338,518,3.9423,180300,NEAR OCEAN
-122.04,37.12,30,1427,311.0,686,251,4.0781,154500,NEAR OCEAN
-122.02,37.11,36,2066,401.0,942,344,5.2417,196400,NEAR OCEAN
-122.05,37.11,39,1065,248.0,497,208,4.5972,146300,NEAR OCEAN
